conversation_id,customer_message,brand_response,text,intent,should_escalate,thread_length,timestamp,num_customer_msgs,num_brand_msgs
1900324,so apparently uber charges you if you leave something in it ....wtf I lose something and I pay for it ..lmk @115873,@566313 Thanks for reaching out to us about this. To learn more about why we have this fee please visit this link https://t.co/P44jyHSSke.,so apparently uber charges you if you leave something in it ....wtf I lose something and I pay for it ..lmk @115873,trip_fare_dispute,False,2,2017-10-23 19:29:10+00:00,1,1
1080515,Y’all know I’m always one to pull the race card tho. @115873 what’s wrong with Retreat bro? https://t.co/8RqYFD2cKa,@374894 Here to help! Can you please provide more details regarding your concern and email address associated with your account.,Y’all know I’m always one to pull the race card tho. @115873 what’s wrong with Retreat bro? https://t.co/8RqYFD2cKa,other,False,3,2017-10-23 19:29:42+00:00,2,1
1080517,@Uber_Support £4 fee to cancel an uber that expects me to walk half way back to where I came from because he can't get to me? Ridiculous!,@374895 Sorry for the trouble! Send us a note via https://t.co/JyzdtQmyxT so we can connect.,@Uber_Support £4 fee to cancel an uber that expects me to walk half way back to where I came from because he can't get to me? Ridiculous!,other,False,2,2017-10-23 19:32:36+00:00,1,1
1080500,"@Uber_Support I’m told that because I changed my bank acct info today because I no longer have the other, I lose my money coming. That true?",@177410 We've followed up via DM!,"@Uber_Support I’m told that because I changed my bank acct info today because I no longer have the other, I lose my money coming. That true?",other,False,4,2017-10-23 19:33:47+00:00,2,2
1080512,"@Uber_Support Some guy managed to register for Uber with my email address, and he won't change it. So I can't sign up with my own email.",@374893 Happy to follow up. Send us a note at https://t.co/kGIXas5Cxg so our team can connect.,"@Uber_Support Some guy managed to register for Uber with my email address, and he won't change it. So I can't sign up with my own email.",account_access,False,2,2017-10-23 19:36:51+00:00,1,1
1080522,@14667   Received incorrect message from uber that my 50% off 10 rides promo code didn't work because of second uber account.,@374897 We've followed up via DM. Please check your messages for an update.,@14667   Received incorrect message from uber that my 50% off 10 rides promo code didn't work because of second uber account.,ride_status,False,4,2017-10-23 19:37:10+00:00,2,2
1898794,@144886 I was charged a cleaning fee but everything was fine for my trip. I had no problems at all. Please fix this. __email__,@565898 Hi there! We see your outreach and a member of our team will be following up via email as soon as possible. We appreciate your patience.,@144886 I was charged a cleaning fee but everything was fine for my trip. I had no problems at all. Please fix this. __email__,ride_status,False,2,2017-10-23 19:40:15+00:00,1,1
1081566,My uber was just hit and dude drove off on the freeway,@375136 We hope everyone is ok. Please DM us your email address so we can follow up immediately.,My uber was just hit and dude drove off on the freeway,other,False,2,2017-10-23 19:40:45+00:00,1,1
1579708,@Uber_Support Awaiting the reversal. Kindly help. https://t.co/e65YfQYiv2,@123083 We're so sorry about that! Please send us a DM with your email address so we can connect.,@Uber_Support Awaiting the reversal. Kindly help. https://t.co/e65YfQYiv2,ride_status,False,2,2017-10-23 19:41:32+00:00,1,1
1101164,Why aren't you responding? What will happen to the fake #uberdriver and I want to know if the other passenger in my #uberpool is safe #uber https://t.co/ByOtUYlXJ8,@371442 Can you DM us your email address associated with your Uber account so we can follow up? https://t.co/sd7yH5jmbJ,Why aren't you responding? What will happen to the fake #uberdriver and I want to know if the other passenger in my #uberpool is safe #uber https://t.co/ByOtUYlXJ8,ride_status,False,2,2017-10-23 19:41:50+00:00,1,1
1080495,@115873 stranded at Ahmedabad airport in the midnight with family bcos of Uber,"@374888 Thanks for that info, Rajesh. We've sent you a message, so please check in-app for updates.",@115873 stranded at Ahmedabad airport in the midnight with family bcos of Uber,ride_status,False,5,2017-10-23 19:44:07+00:00,3,2
1081549,@Uber_Support this is not a useful message when you are at the hospital and want to go home https://t.co/Dzwjb2GJ84,"@375131 Here to help! Send us a note here, https://t.co/xMxswVLBKT, and our team will follow up.",@Uber_Support this is not a useful message when you are at the hospital and want to go home https://t.co/Dzwjb2GJ84,other,False,2,2017-10-23 19:51:38+00:00,1,1
1099776,@Uber_Support why hasn’t anyone responded to my messages?,@379518 Looks like our team has connected with you via our in app support. Please follow up there if you have any questions.,@Uber_Support why hasn’t anyone responded to my messages?,other,False,2,2017-10-23 19:52:08+00:00,1,1
1081554,"@150 After being a loyal customer and driver for 4 years, I switched to @115879 after you wouldn't refund a cancellation fee on Oct 12.",@375132 We can take a look! Send us a DM with your email address so we can follow up.,"@150 After being a loyal customer and driver for 4 years, I switched to @115879 after you wouldn't refund a cancellation fee on Oct 12.",ride_status,False,3,2017-10-23 19:55:28+00:00,2,1
1900466,@115873 @2780 @116276 @127960 @uber_support patience is gone. I’m crying financially suffering. I’ve been begging u4a year to do something https://t.co/WoBAXafalj,@316912 We want to get this sorted out however due to the nature of this issue we must handle via email. Please respond to our previous message.,@115873 @2780 @116276 @127960 @uber_support patience is gone. I’m crying financially suffering. I’ve been begging u4a year to do something https://t.co/WoBAXafalj,other,False,2,2017-10-23 19:57:21+00:00,1,1
1898939,@115873 what number do I call to make a complaint?,"@565948 At this moment, we don't offer phone support for these issues. Sorry for any inconvenience. Visit https://t.co/sDFfqpmv0k so we can connect.",@115873 what number do I call to make a complaint?,other,False,2,2017-10-23 19:58:25+00:00,1,1
1081560,@1562 @115873 please train the driver to keep the car clean,@375134 We're sorry to hear this was your experience. Contact us via https://t.co/aBEgvdNWQN and we'll be in touch.,@1562 @115873 please train the driver to keep the car clean,ride_status,False,2,2017-10-23 20:02:21+00:00,1,1
1081557,Thanks @115873 for charging me $308.99 for a 15 mile ride! #bannedforlife #notpayingthatbill #usinglyftnowdays I’m sure @115879 will help me! https://t.co/ipfizNbHhD,@375133 Happy to help! Send us a DM with your email address and our team will follow up.,Thanks @115873 for charging me $308.99 for a 15 mile ride! #bannedforlife #notpayingthatbill #usinglyftnowdays I’m sure @115879 will help me! https://t.co/ipfizNbHhD,ride_status,False,4,2017-10-23 20:02:33+00:00,2,2
1102030,@115873 I don't know why it's not a requirement for pax to have photo of themselves so they can be identified by the driver.,"@376615 Thanks for the feedback. We're always working to provide you with new features, so stay tuned.",@115873 I don't know why it's not a requirement for pax to have photo of themselves so they can be identified by the driver.,ride_status,False,2,2017-10-23 20:03:37+00:00,1,1
1081563,"@Uber_Support You will be not be able to survive in India, Your delivery sucks.","@375135 Thank you, Mohit! We've forwarded this over to our team and someone will be in touch via email/in-app support with more info.","@Uber_Support You will be not be able to survive in India, Your delivery sucks.",other,False,4,2017-10-23 20:04:00+00:00,2,2
1900459,@Uber_Support my roommate left her phone in an uber. Driver refuses to give it back and is currently using the phone to give himself tips.,@566349 Happy to help! Please have the account holder send us a note here https://t.co/zUe0dj6yoX  and a member of our team will reach out asap.,@Uber_Support my roommate left her phone in an uber. Driver refuses to give it back and is currently using the phone to give himself tips.,ride_status,False,3,2017-10-23 20:05:14+00:00,2,1
1081551,I cant get @115873 seems like every transport company is busy . i miss @46862,@366865 Sorry to hear that! Send us a note here: https://t.co/xMxswVLBKT so we can connect.,I cant get @115873 seems like every transport company is busy . i miss @46862,other,False,2,2017-10-23 20:06:47+00:00,1,1
1106672,". @213960 should take their app offline, sort their domes with partners and leave us out of this mess. Kazi ni kulipa cancellations!","@381183 If you believe you've been incorrectly charged a cancellation fee, please DM us your email and trip details.",". @213960 should take their app offline, sort their domes with partners and leave us out of this mess. Kazi ni kulipa cancellations!",app_functionality,False,2,2017-10-23 20:07:18+00:00,1,1
1091566,@2780 Beware phishing scam. Last night while driving I got a call from “support” asking to cancel my current ride and to give my login.,@377557 Here to help. Send us a note at https://t.co/kGIXas5Cxg so our team can connect.,@2780 Beware phishing scam. Last night while driving I got a call from “support” asking to cancel my current ride and to give my login.,ride_status,False,5,2017-10-23 20:07:20+00:00,4,1
1091557,"Hi @Uber_Support my driver just dropped me off in the middle of a random street and now I'm late to my destination, i'd like to report him!",@377554 We're sorry to hear this was your experience. Contact us via https://t.co/iOszeeHZhQ and we'll be in touch.,"Hi @Uber_Support my driver just dropped me off in the middle of a random street and now I'm late to my destination, i'd like to report him!",ride_status,False,2,2017-10-23 20:11:31+00:00,1,1
1899121,#TheBest Please return my account. I am not guilty or criminal until it is closed for no reason and without any warning please  @115873,"@364691 We appreciate you reaching out. To protect your account privacy, please follow up with us in your support conversation with any questions.",#TheBest Please return my account. I am not guilty or criminal until it is closed for no reason and without any warning please  @115873,account_access,False,4,2017-10-23 20:11:45+00:00,3,1
1091561,@115873 why can't your reps comprehend the simplest explanations or answer basic questions,@377556 We're sorry to hear this was your experience. Can you send us a DM with your email address so we can connect?,@115873 why can't your reps comprehend the simplest explanations or answer basic questions,other,False,2,2017-10-23 20:12:36+00:00,1,1
1091559,Umm.. my uber driver dropped me off at class and then proceeded to kiss me goodbye ?? @115873 my Uber drivers name was Rebecca Rodriguez,@377555 We take this very seriously. Please send us your email address so we can connect ASAP.,Umm.. my uber driver dropped me off at class and then proceeded to kiss me goodbye ?? @115873 my Uber drivers name was Rebecca Rodriguez,ride_status,False,2,2017-10-23 20:12:38+00:00,1,1
1091555,@134365 @Uber_Support  your people answering emails are BIG STUPID!,@377553 Sorry to hear about this experience! Can you please share additional details of your concern so we can assist?,@134365 @Uber_Support  your people answering emails are BIG STUPID!,account_access,False,2,2017-10-23 20:14:45+00:00,1,1
1091547,@Uber_Support Going the wrong way &amp; is having to tell him directions.. bearing in mind we are British and were in a different country,"@377551 We've been in touch via email, Alice. Please be sure to keep an eye on your inbox for our outreach.",@Uber_Support Going the wrong way &amp; is having to tell him directions.. bearing in mind we are British and were in a different country,other,True,7,2017-10-23 20:16:25+00:00,5,2
1103817,@Uber_Support never received response,"@375710 Hi, Thomas! Go ahead and check your DM for further details.",@Uber_Support never received response,other,True,15,2017-10-23 20:16:41+00:00,11,4
1899080,@Uber_Support I Need A Refund For A Ride I Didn’t Take.,"@565982 Thanks for the clarification. We aim to respond within 24 hours. If it's been longer, DM us your Uber account email address and we'll look.",@Uber_Support I Need A Refund For A Ride I Didn’t Take.,ride_status,False,3,2017-10-23 20:17:18+00:00,1,2
1091393,@Uber_Support left my phone in an uber and can't login into my account because it sends an authentication code to phone. how do i contact?,"@377507 A member of our team will be in contact with you shortly via email, which can also be found in the ""Help"" section of the app.",@Uber_Support left my phone in an uber and can't login into my account because it sends an authentication code to phone. how do i contact?,account_access,True,6,2017-10-23 20:19:15+00:00,3,3
1091551,"@Uber_Support Hi my driver isn't moving and not answering calls, but it's been more than 2min so I can't cancel without a fee. What do I do?",@377552 Sorry for the delay! Please DM us the email linked to your Uber account so we can connect further on this matter. https://t.co/sd7yH5jmbJ,"@Uber_Support Hi my driver isn't moving and not answering calls, but it's been more than 2min so I can't cancel without a fee. What do I do?",ride_status,False,5,2017-10-23 20:21:05+00:00,3,2
1092560,How can I find out if my phone has been dropped off at the Green Light Hub? @135855,@377824 Here to help. Send us a note at https://t.co/QDn91Hiowq so our team can connect.,How can I find out if my phone has been dropped off at the Green Light Hub? @135855,other,False,2,2017-10-23 20:28:10+00:00,1,1
1899254,"@Uber_Support my friend used his app for ride last night but left my wallet in the car, how do I contact customer service #","@566028 Due to our privacy policy, we will have to speak directly to the account holder. Please have them contact us via https://t.co/rOtqyWhDC1.","@Uber_Support my friend used his app for ride last night but left my wallet in the car, how do I contact customer service #",ride_status,False,2,2017-10-23 20:28:29+00:00,1,1
1092562,@Uber_Support Are there car rental or lease options in San Diego Ca,@377825 Happy to help. Kindly reach this link: https://t.co/IoFdS4dC1T for details and information.,@Uber_Support Are there car rental or lease options in San Diego Ca,other,False,2,2017-10-23 20:28:33+00:00,1,1
1092557,". @119720, please explain to me why I should pay and tip a driver who cancelled my ride 16 seconds after accepting it?! Is it Opposite Day?","@377823 Hi there! Please send us your email address instead, so we can connect.",". @119720, please explain to me why I should pay and tip a driver who cancelled my ride 16 seconds after accepting it?! Is it Opposite Day?",ride_status,False,4,2017-10-23 20:32:23+00:00,2,2
616448,60 trips for bonus is too much and not fair. Thats full time hours. @115873 https://t.co/kxLrWC4qJZ,@266286 Not at the moment! But you can always share your referral code with friends so you can rack up free rides when they sign up.,60 trips for bonus is too much and not fair. Thats full time hours. @115873 https://t.co/kxLrWC4qJZ,ride_status,False,3,2017-10-23 20:34:28+00:00,2,1
1104778,"@Uber_Support please check your dm having a problem with my acount, I had 50% off 10 rides now it disappeared and I didn't even use it yet",@144890 We're here to help! We just sent you a DM.,"@Uber_Support please check your dm having a problem with my acount, I had 50% off 10 rides now it disappeared and I didn't even use it yet",ride_status,False,5,2017-10-23 20:39:22+00:00,3,2
616465,@115873 “oops there was error please check your email” when i did the email said to ignore it if it is me and no luck. just used competitors.,"@266291 Let's take a look! Please share your email address in DM, so we can connect. https://t.co/sd7yH5jmbJ",@115873 “oops there was error please check your email” when i did the email said to ignore it if it is me and no luck. just used competitors.,account_access,True,9,2017-10-23 20:40:12+00:00,6,3
1092554,@Uber_Support Hey Uber I need support help. Was incorrectly charged a cancellation fee. It was for a member in family acct. How do I dispute,@149616 We can definitely take a look! Send us a DM with your email address so we can follow up.,@Uber_Support Hey Uber I need support help. Was incorrectly charged a cancellation fee. It was for a member in family acct. How do I dispute,trip_fare_dispute,False,2,2017-10-23 20:40:48+00:00,1,1
616426,Now this @115873 driver on the phone. They out here wylin in Indy! https://t.co/xEiq8KcrlS,@224036 We're sorry to hear this was your experience. Contact us via https://t.co/IeSxT5uwza so our team can connect.,Now this @115873 driver on the phone. They out here wylin in Indy! https://t.co/xEiq8KcrlS,ride_status,False,3,2017-10-23 20:44:27+00:00,2,1
616474,@115877 Why don't you just have a small Pizza oven in the Uber passenger seat &amp; coke machine in the back of driver's seat?,@266292 We're here to help. Can you please send us a DM so we can connect?,@115877 Why don't you just have a small Pizza oven in the Uber passenger seat &amp; coke machine in the back of driver's seat?,ride_status,False,3,2017-10-23 20:44:35+00:00,2,1
616407,"Hey @115873 your app crashed &amp; got stuck in a loop requesting rides. Now you charge cancel fee. I'd like my $ back, not a ""credit""",@266283 We're sorry to hear this was your experience! Can you please contact us via https://t.co/h840IoLP8K so our team can connect?,"Hey @115873 your app crashed &amp; got stuck in a loop requesting rides. Now you charge cancel fee. I'd like my $ back, not a ""credit""",ride_status,False,2,2017-10-23 20:47:49+00:00,1,1
616405,@115873 hey. My fiancé and I rode on Saturday and I just got an email saying my driver said we had 6 people when we had 2. How to correct?,"@266282 We're here to help! Send us a note here,https://t.co/1xM0TJ36sg and our team will be in touch.",@115873 hey. My fiancé and I rode on Saturday and I just got an email saying my driver said we had 6 people when we had 2. How to correct?,ride_status,False,2,2017-10-23 20:48:24+00:00,1,1
616420,@115873 Apple Watch app has stopped working 2 versions back. Says to sign into iPhone app. I am signed in. What’s the fix?,"@250296 We're limited to how much we can explain over social media, due to the character count. DM us your email/phone number and we'll follow up.",@115873 Apple Watch app has stopped working 2 versions back. Says to sign into iPhone app. I am signed in. What’s the fix?,account_access,True,6,2017-10-23 20:49:17+00:00,3,3
616410,"So @115873 driver arrives, sees that I need to go to Manhattan. Says he doesn't want to go to Manhattan so drives off. Lovely. @Uber_Support",@266284 Happy to follow up! Please send us a DM with your email address so we can connect.,"So @115873 driver arrives, sees that I need to go to Manhattan. Says he doesn't want to go to Manhattan so drives off. Lovely. @Uber_Support",ride_status,False,4,2017-10-23 20:49:33+00:00,2,2
616414,How do you get ahold of @115873 customer service?,@266285 Please send us a DM with your email address with details so we can connect.,How do you get ahold of @115873 customer service?,other,True,6,2017-10-23 20:51:13+00:00,3,3
1103800,@127960  Please follow our non profitable organization. We would love for you to learn more about how we help children and the community.,@380474 Thanks for reaching out to us about this. Please reach out to us directly at https://t.co/5xMCRPfmRY and leave a brief note.,@127960  Please follow our non profitable organization. We would love for you to learn more about how we help children and the community.,other,False,2,2017-10-23 20:51:24+00:00,1,1
616403,How do I get the image with my promotional code? @9850 @115877 https://t.co/kBlIML4FlH,@266281 We're happy to help with this. Can you please send us a DM with your email address so we can get started?,How do I get the image with my promotional code? @9850 @115877 https://t.co/kBlIML4FlH,other,False,2,2017-10-23 20:53:21+00:00,1,1
616401,@Uber_Support how do I get started I'm not getting a reply,@266280 We're currently reviewing your email and will be in touch shortly. We appreciate your patience!,@Uber_Support how do I get started I'm not getting a reply,other,False,2,2017-10-23 20:54:49+00:00,1,1
1094151,"@Uber_Support hi, i would like to book uberXL for tomorrow morning but I can choose only UberX. Why I can't book uberXL?",@378237 Happy to help! Send us a DM with your email address and our team will follow up.,"@Uber_Support hi, i would like to book uberXL for tomorrow morning but I can choose only UberX. Why I can't book uberXL?",other,False,4,2017-10-23 20:55:50+00:00,2,2
1095232,@Uber_Support I’m new to a uber “driver” Does a riders name appear on screen before accepting a trip?,@378454 Here to help! Send us a note at https://t.co/FF2YGTGjuA so our team can connect.,@Uber_Support I’m new to a uber “driver” Does a riders name appear on screen before accepting a trip?,ride_status,False,2,2017-10-23 21:00:59+00:00,1,1
1095242,Really bad @2006 driver! Denied for me to ride when I have papers for my pet to accompany! Now I may miss my flight 👌🏽 https://t.co/G44nEItPfe,@378456 We take this very seriously. Please send us a DM with your email address so we can connect ASAP.,Really bad @2006 driver! Denied for me to ride when I have papers for my pet to accompany! Now I may miss my flight 👌🏽 https://t.co/G44nEItPfe,ride_status,False,2,2017-10-23 21:03:26+00:00,1,1
1095228,"@Uber_Support I need to change my name, neither the web or the app allow me to. Please assist.",@378452 Hi there! Please reach out to https://t.co/zUe0djo9gv and fill out the boxes at the bottom so we can get in touch.,"@Uber_Support I need to change my name, neither the web or the app allow me to. Please assist.",app_functionality,False,2,2017-10-23 21:10:28+00:00,1,1
1095226,@115873 been charged for an Uber that I wasn’t even told had arrived. I was waiting for the Uber where the app said I should wait....,@378451 Here to help. Send us a note at https://t.co/1xM0TILvAI so our team can connect.,@115873 been charged for an Uber that I wasn’t even told had arrived. I was waiting for the Uber where the app said I should wait....,ride_status,False,2,2017-10-23 21:17:43+00:00,1,1
1095224,I just got charged $75 for an @115873 ride I didn't take ...,@378450 We can definitely follow up! Send us a note here: https://t.co/dInR3racif so our team can connect.,I just got charged $75 for an @115873 ride I didn't take ...,ride_status,False,2,2017-10-23 21:18:47+00:00,1,1
1096042,@115873 your app clearly shows that pick ups at BWI are on arrival level. Two drivers went to departures. Finally gave up and got a cab.,@378641 We're so sorry for the trouble. Please send us a note here; https://t.co/e8HVorX5rh so our team can connect.,@115873 your app clearly shows that pick ups at BWI are on arrival level. Two drivers went to departures. Finally gave up and got a cab.,ride_status,False,2,2017-10-23 21:20:19+00:00,1,1
1096044,@115873 @Uber_Support My driver said some pretty uncalled for comments and made me uncomfortable.,@334925 Here to help. Send us a note at https://t.co/fS660rQ8NQ so our team can connect.,@115873 @Uber_Support My driver said some pretty uncalled for comments and made me uncomfortable.,ride_status,False,2,2017-10-23 21:21:22+00:00,1,1
1584554,"@Uber_Support Stuck at YYZ, because I can't get past the ""WAV not available"" message.",@371591 Happy to help! Please reach out to https://t.co/QDn91HzZV0 and fill out the 4 boxes at the bottom so we can get in touch.,"@Uber_Support Stuck at YYZ, because I can't get past the ""WAV not available"" message.",other,False,3,2017-10-23 21:23:00+00:00,2,1
1105624,@Uber_Support I have an extremely urgent matter. A driver took off with an envelope instead of delivering it to me as instructed.,@380914 This is not ok. Sorry to hear about this! Send us a DM with your email and the order details so we can take a look.,@Uber_Support I have an extremely urgent matter. A driver took off with an envelope instead of delivering it to me as instructed.,ride_status,False,2,2017-10-23 21:26:40+00:00,1,1
1096039,@Uber_Support Hello. I left my phone is an uber honda car. It does not show up on my resent travles so how do I get my phone back.,@378640 We're so sorry for the trouble you're having. Send us a DM with your email address so we can follow up.,@Uber_Support Hello. I left my phone is an uber honda car. It does not show up on my resent travles so how do I get my phone back.,other,False,4,2017-10-23 21:31:26+00:00,2,2
1096032,About 6weeks ago my cousin had an accident using @131847 went into coma 3days with a broken clavicle https://t.co/UHWU0zaYlg,@378638 We take this very seriously. Please send us a DM with your email address so we can connect ASAP.,About 6weeks ago my cousin had an accident using @131847 went into coma 3days with a broken clavicle https://t.co/UHWU0zaYlg,app_functionality,False,3,2017-10-23 21:32:21+00:00,2,1
1096024,"@128137 can you tell me the time of the session at Portland Greenlight Hub tomorrow Oct. 24th on ""more ways to earn money with Uber""?",@128136 Please reach out to us directly using this link and leave us a brief note on what's going on. https://t.co/sd7yH5jmbJ,"@128137 can you tell me the time of the session at Portland Greenlight Hub tomorrow Oct. 24th on ""more ways to earn money with Uber""?",other,True,7,2017-10-23 21:34:52+00:00,4,3
1899625,@Uber_Support can you please help!. My Fiance forgot her password and the emailed she used for the app. can you help reset her account plz,"@566133 Due to our privacy policy, we will have to speak directly to the account holder. Please have them contact us via https://t.co/6wkWDpzGXc .",@Uber_Support can you please help!. My Fiance forgot her password and the emailed she used for the app. can you help reset her account plz,account_access,False,3,2017-10-23 21:35:21+00:00,2,1
1096966,Dear @115873 You need to tell your drivers they should do everything in their power to get as close to the specified address/entrance they possibly can. I'm disabled. I'm tired of having to cross a street &amp; walk half a block or more.,"@378859 We apologize for the trouble, Aaminah! Send us a DM with your email address so we can connect.",Dear @115873 You need to tell your drivers they should do everything in their power to get as close to the specified address/entrance they possibly can. I'm disabled. I'm tired of having to cross a street &amp; walk half a block or more.,ride_status,True,8,2017-10-23 21:37:40+00:00,5,3
1096020,@115873 my Uber driver cancelled on me but I was still charged £4 can this be refunded please?,@378636 We're here to help! Please send us a note via https://t.co/w7r2O6dMbU so our team can connect.,@115873 my Uber driver cancelled on me but I was still charged £4 can this be refunded please?,ride_status,False,2,2017-10-23 21:38:04+00:00,1,1
1096976,"@Uber_Support so basically, a driver can take a picture of any mess in his car, blame you for it, and you get hit with a cleaning fee?",@378861 We can definitely take a look! Send us a DM with your email address and details so we can follow up.,"@Uber_Support so basically, a driver can take a picture of any mess in his car, blame you for it, and you get hit with a cleaning fee?",ride_status,False,2,2017-10-23 21:40:33+00:00,1,1
1096969,@Uber_Support problem with instant  payout,@311642 We're so sorry for the trouble. Send us a note via https://t.co/TZfdydbgWq so we can assist.,@Uber_Support problem with instant  payout,other,False,2,2017-10-23 21:42:39+00:00,1,1
1105622,"@Uber_Support I left my phone in an uber this weekend and now am not getting any responses from
1. the driver
2. the support team
Pleasehelp",@380913 Hey there! We've just followed up with you via DM.,"@Uber_Support I left my phone in an uber this weekend and now am not getting any responses from
1. the driver
2. the support team
Pleasehelp",ride_status,False,2,2017-10-23 21:44:05+00:00,1,1
1899857,"@Uber_Support U don't make it easy do ya? Wife's app stopped working, sez: ""Error. Try again later."" Gee thx. Ideas? Already reinstalled app","@133777 Due to our privacy policy, we will have to speak directly to the account holder. Please have them contact us via https://t.co/u3MyknJaaN.","@Uber_Support U don't make it easy do ya? Wife's app stopped working, sez: ""Error. Try again later."" Gee thx. Ideas? Already reinstalled app",app_functionality,False,2,2017-10-23 21:50:33+00:00,1,1
1900847,Excuse me @115877 I have $17 in my bank account thank u https://t.co/1ARZw4VpyL,@381014 Let's look into this! Please reach out to us directly from here: https://t.co/PwMnPVp5yK and a member of our team will follow up.,Excuse me @115877 I have $17 in my bank account thank u https://t.co/1ARZw4VpyL,account_access,False,2,2017-10-23 21:51:17+00:00,1,1
1097871,"Fuming😂order @115873 eats, and they bring me the completely wrong order so I have to reorder and get charged twice now noones responding to me","@379069 We're sorry to hear about what happened, Con. We're currently reviewing your email and will connect shortly. Thanks!","Fuming😂order @115873 eats, and they bring me the completely wrong order so I have to reorder and get charged twice now noones responding to me",trip_fare_dispute,False,2,2017-10-23 21:52:39+00:00,1,1
1097874,"@Uber_Support I'm a driver (Jesus Beato Ceballos), my name is wrong in my profile, can you please change it; you have Carlos Beato Ceballos.",@335106 So sorry for the trouble! For more info visit; https://t.co/PBdAigCaxt,"@Uber_Support I'm a driver (Jesus Beato Ceballos), my name is wrong in my profile, can you please change it; you have Carlos Beato Ceballos.",ride_status,False,3,2017-10-23 21:57:29+00:00,2,1
1097879,@Uber_Support I was incorrectly charged a cleaning fee on my last ride. Please help me reverse the charges. I am very upset with the service,@379071 We've followed up via DM!,@Uber_Support I was incorrectly charged a cleaning fee on my last ride. Please help me reverse the charges. I am very upset with the service,ride_status,False,5,2017-10-23 21:59:59+00:00,2,3
1097869,"@115873 aswell. at least when you used to ring the cabs theyd bullshit you they were round the corner.

Now they're like yeah im still 11 miles away an wha? watch me car stop dead on the app whilst i have a maccies aswell.",@379068 Here to help! Send us a note via https://t.co/e8HVorX5rh so our team can connect.,"@115873 aswell. at least when you used to ring the cabs theyd bullshit you they were round the corner.

Now they're like yeah im still 11 miles away an wha? watch me car stop dead on the app whilst i have a maccies aswell.",app_functionality,False,2,2017-10-23 22:00:03+00:00,1,1
1097876,@115877 ummm my order was wrong,@379070 Sorry to hear this. Can you please DM us so we can follow up?,@115877 ummm my order was wrong,other,False,2,2017-10-23 22:00:23+00:00,1,1
1097867,After today @115873 will not be taking anymore of money .... It does not make sense that I had to wait 30+ mins for my ride to show in cold,@379067 We apologize for any inconvenience. Kindly send a note at: https://t.co/e8HVorX5rh so our team will get in touch.,After today @115873 will not be taking anymore of money .... It does not make sense that I had to wait 30+ mins for my ride to show in cold,ride_status,False,2,2017-10-23 22:02:07+00:00,1,1
1097854,"@Uber_Support hey support, my friend just used my UberEats promo code for their first order. How long before my referral credit is applied?",@379063 Happy to help! Please DM us the email linked to your Uber account so we can look into this further for you. https://t.co/sd7yH5jmbJ,"@Uber_Support hey support, my friend just used my UberEats promo code for their first order. How long before my referral credit is applied?",ride_status,False,4,2017-10-23 22:05:40+00:00,2,2
1097857,"@198429 @115873 Someone's created a fake account with my email. Not my account so no way to report this - no email, no phone. Pls advise",@379064 We absolutely want to follow up right away. Please send us a DM with your email address so we can connect.,"@198429 @115873 Someone's created a fake account with my email. Not my account so no way to report this - no email, no phone. Pls advise",account_access,False,2,2017-10-23 22:05:53+00:00,1,1
1097859,"@115873 Look’at the GPS was dreadful.It had this poor driver going in circles.  Cancellations, longer routes, I cancelled once&amp;got",@313922 Sorry to hear about that! Can you please contact us via https://t.co/593jusU1lP so our team can connect.,"@115873 Look’at the GPS was dreadful.It had this poor driver going in circles.  Cancellations, longer routes, I cancelled once&amp;got",ride_status,False,2,2017-10-23 22:06:01+00:00,1,1
1097862,@Uber_Support I just got cancelled twice by your drivers in IUC and your company is refusing to refund the fee they charged me,@379065 Hi there! Our team has recently responded via email. Please reply there if you have additional questions!,@Uber_Support I just got cancelled twice by your drivers in IUC and your company is refusing to refund the fee they charged me,ride_status,False,4,2017-10-23 22:06:23+00:00,2,2
1098797,Ya’ll my Uber Driver keeps falling asleep. Send help,@379283 We're sorry to hear this was your experience. Contact us via https://t.co/IeSxT5uwza and we'll be in touch.,Ya’ll my Uber Driver keeps falling asleep. Send help,ride_status,False,2,2017-10-23 22:07:48+00:00,1,1
1106708,"@115877 you've managed to mess it up AGAIN!! F1681
Horrible service. I vowed never again. 2nd chance. Messed up.",@381190 We see your outreach and a member of our team will be following up via email as soon as possible. We appreciate your patience.,"@115877 you've managed to mess it up AGAIN!! F1681
Horrible service. I vowed never again. 2nd chance. Messed up.",complaint,True,4,2017-10-23 22:11:43+00:00,3,1
1098795,@115877 I found a glitch in your app,@379282 Happy to help! Send us a DM with your email address and our team will follow up.,@115877 I found a glitch in your app,app_functionality,False,2,2017-10-23 22:12:34+00:00,1,1
1098772,@Uber_Support how can I claim for a ride that was charged but not done? Thanks,"@379279 Happy to help! Send us a note here, https://t.co/1xM0TJ36sg, and our team will follow up.",@Uber_Support how can I claim for a ride that was charged but not done? Thanks,ride_status,False,2,2017-10-23 22:13:41+00:00,1,1
1098760,@115877 why do u offer mcdonald's delivery to uni of birmingham and then when we order to be delivered it says u don't deliver to schools?,@379277 Here to help! Send us a note here; https://t.co/iATniAbeos and our team will be able to assist!,@115877 why do u offer mcdonald's delivery to uni of birmingham and then when we order to be delivered it says u don't deliver to schools?,other,False,2,2017-10-23 22:17:55+00:00,1,1
